,Marque,Modele,Status,Energie,Boite_Vitesses,Puissance_Fiscale,Age,Kilometrage,Prix
1285,Isuzu,Dmax,occasion,Diesel,Manuelle,12,13,15396,60
1286,Isuzu,Dmax,occasion,Diesel,Manuelle,10,13,11870,123
1287,Isuzu,Dmax,occasion,Diesel,Manuelle,8,13,29384,50
1288,Isuzu,Dmax,occasion,Diesel,Manuelle,8,11,28909,65
1289,Isuzu,Dmax,occasion,Diesel,Manuelle,10,10,15431,110
1290,Isuzu,Dmax,occasion,Diesel,Manuelle,10,10,28400,93
1291,Isuzu,Dmax,occasion,Diesel,Manuelle,8,10,15431,114.8
1292,Isuzu,Dmax,occasion,Diesel,Manuelle,8,9,15000,115
1293,Isuzu,Dmax,occasion,Diesel,Manuelle,8,8,19288,55
1294,Isuzu,Dmax,occasion,Diesel,Manuelle,8,8,9375,58
1295,Isuzu,Dmax,occasion,Diesel,Manuelle,8,7,15714,55
1296,Isuzu,Dmax,occasion,Diesel,Manuelle,8,6,25718,65
1297,Isuzu,Dmax,occasion,Diesel,Manuelle,7,6,36333,54
1298,Isuzu,Dmax,occasion,Diesel,Manuelle,8,4,10000,90
1299,Isuzu,Dmax,occasion,Diesel,Manuelle,6,2,77155,130
1300,Isuzu,Trooper Court,occasion,Diesel,Manuelle,11,33,12289,8.5
1301,Isuzu,Trooper Court,occasion,Diesel,Manuelle,9,25,6172,16
1302,Isuzu,Trooper Court,occasion,Diesel,Manuelle,10,0,0,20
1303,Isuzu,Trooper Long,occasion,Diesel,Manuelle,17,12,24166,50
1306,Jaguar,Xf,occasion,Essence,Automatique,15,10,16000,120
1307,Jaguar,Xf,occasion,Essence,Automatique,16,5,27400,150
1308,Jeep,Compass,occasion,Essence,Manuelle,8,3,12666,127
1309,Jeep,Renegade,occasion,Diesel,Manuelle,6,7,2550,87
1310,Jeep,Renegade,occasion,Essence,Automatique,8,6,20000,65
1311,Jeep,Renegade,occasion,Essence,Automatique,8,6,20333,68
1312,Jeep,Renegade,occasion,Essence,Automatique,8,5,19000,76
1313,Jeep,Renegade,occasion,Essence,Automatique,8,4,13250,85
1314,Kia,Picanto,occasion,Essence,Manuelle,5,11,11818,33.9
1315,Kia,Picanto,occasion,Essence,Manuelle,5,11,11818,33.9
1316,Kia,Rio,occasion,Essence,Manuelle,4,7,22857,34.5
1317,Kia,K2700,occasion,Diesel,Manuelle,9,6,47833,32.8
1318,Kia,Rio,occasion,Essence,Automatique,8,3,36333,85
1319,Kia,Rio,occasion,Essence,Automatique,5,3,34333,85
1320,Kia,Carnival,occasion,Diesel,Manuelle,9,18,5266,39
1321,Kia,Cee D,occasion,Essence,Manuelle,5,14,17000,30
1322,Kia,Cerato,occasion,Essence,Manuelle,7,13,5307,42
1323,Kia,Cerato,occasion,Essence,Automatique,8,11,20909,43
1324,Kia,Cerato,occasion,Essence,Automatique,8,9,13555,40
1325,Kia,Leo,occasion,Essence,Manuelle,4,14,35714,20
1326,Kia,Nitro,occasion,Essence,Automatique,5,4,25750,85
1327,Kia,Picanto,occasion,Essence,Manuelle,4,12,7900,33.9
1328,Kia,Picanto,occasion,Essence,Manuelle,4,5,18000,35.5
1329,Kia,Picanto,occasion,Essence,Manuelle,5,4,23700,43
1330,Kia,Picanto,occasion,Essence,Manuelle,4,3,7333,41
1331,Kia,Picanto,occasion,Essence,Manuelle,4,3,21333,41.5
1332,Kia,Picanto,occasion,Essence,Automatique,4,3,19666,50
1333,Kia,Picanto,occasion,Essence,Manuelle,4,2,21500,41
1334,Kia,Picanto,occasion,Essence,Manuelle,4,1,56000,41
1335,Kia,Picanto,occasion,Essence,Manuelle,4,14,6771,23
1336,Kia,Picanto,occasion,Essence,Automatique,5,11,8618,33.9
1337,Kia,Picanto,occasion,Essence,Manuelle,4,11,13000,123
1338,Kia,Picanto,occasion,Essence,Manuelle,6,11,11818,33.9
1339,Kia,Picanto,occasion,Essence,Manuelle,4,11,8618,27
1340,Kia,Picanto,occasion,Essence,Automatique,5,11,11818,33.9
1342,Kia,Picanto,occasion,Essence,Manuelle,4,10,9480,22
1343,Kia,Picanto,occasion,Essence,Manuelle,4,8,17250,30
1344,Kia,Picanto,occasion,Essence,Manuelle,4,7,2571,35
1345,Kia,Picanto,occasion,Essence,Manuelle,4,6,12833,37.5
1346,Kia,Picanto,occasion,Essence,Automatique,5,6,19833,39.5
1347,Kia,Picanto,occasion,Essence,Manuelle,5,6,9166,123
1348,Kia,Picanto,occasion,Essence,Manuelle,4,6,15800,39
1349,Kia,Picanto,occasion,Essence,Automatique,5,6,2666,38
1350,Kia,Picanto,occasion,Essence,Manuelle,4,5,18600,35.5
1351,Kia,Picanto,occasion,Essence,Manuelle,4,5,10600,35.8
1352,Kia,Picanto,occasion,Essence,Manuelle,4,5,23400,100
1353,Kia,Picanto,occasion,Essence,Automatique,5,5,13200,45
1354,Kia,Picanto,occasion,Essence,Manuelle,5,5,18960,123
1355,Kia,Picanto,occasion,Essence,Manuelle,4,5,15600,39.5
1356,Kia,Picanto,occasion,Essence,Manuelle,4,5,18000,38
1357,Kia,Picanto,occasion,Essence,Manuelle,4,5,28000,35
1358,Kia,Picanto,occasion,Essence,Automatique,5,5,14000,45
1359,Kia,Picanto,occasion,Essence,Manuelle,4,4,7950,41
1360,Kia,Picanto,occasion,Essence,Manuelle,4,4,14625,36.7
1361,Kia,Picanto,occasion,Essence,Manuelle,4,4,17500,37.5
1362,Kia,Picanto,occasion,Essence,Manuelle,4,4,9250,39
1363,Kia,Picanto,occasion,Essence,Manuelle,5,3,31600,41.9
1364,Kia,Picanto,occasion,Essence,Manuelle,5,3,31600,41.9
1365,Kia,Picanto,occasion,Essence,Manuelle,5,3,25000,41.9
1366,Kia,Picanto,occasion,Essence,Manuelle,4,3,11666,39.5
1367,Kia,Picanto,occasion,Essence,Manuelle,4,3,30000,37.5
1368,Kia,Rio,occasion,Essence,Manuelle,6,14,28571,24
1369,Kia,Rio,occasion,Essence,Manuelle,5,12,14166,32
1370,Kia,Rio,occasion,Essence,Manuelle,5,12,7900,31
1371,Kia,Rio,occasion,Essence,Manuelle,5,12,18083,39
1372,Kia,Rio,occasion,Essence,Manuelle,5,8,11850,41
1373,Kia,Rio,occasion,Essence,Manuelle,5,6,11333,52
1374,Kia,Rio,occasion,Essence,Manuelle,5,5,16000,56.8
1375,Kia,Rio,occasion,Essence,Manuelle,6,5,22600,61.5
1376,Kia,Rio,occasion,Essence,Manuelle,5,4,23700,52
1377,Kia,Rio,occasion,Essence,Manuelle,5,4,10000,54.5
1378,Kia,Rio,occasion,Essence,Manuelle,5,3,15333,66
1379,Kia,Rio,occasion,Essence,Manuelle,5,3,24333,62.5
1380,Kia,Rio,occasion,Essence,Manuelle,5,2,35500,67
1381,Kia,Rio,occasion,Essence,Manuelle,5,2,35500,67
1382,Kia,Rio,occasion,Essence,Manuelle,6,22,4309,15
1383,Kia,Rio,occasion,Essence,Manuelle,6,14,13214,26.8
1384,Kia,Rio,occasion,Essence,Manuelle,6,14,16928,24.5
1385,Kia,Rio,occasion,Essence,Manuelle,6,14,20142,22.5
1386,Kia,Rio,occasion,Essence,Manuelle,6,14,23428,25
1387,Kia,Rio,occasion,Essence,Manuelle,7,14,25000,22.5
1388,Kia,Rio,occasion,Essence,Manuelle,8,14,6771,19.8
1389,Kia,Rio,occasion,Essence,Manuelle,6,14,6771,22
1390,Kia,Rio,occasion,Essence,Manuelle,6,13,7292,26
1391,Kia,Rio,occasion,Essence,Manuelle,5,12,7900,35
1392,Kia,Rio,occasion,Essence,Manuelle,5,12,9833,34.5
1393,Kia,Rio,occasion,Essence,Manuelle,6,12,20000,27
1394,Kia,Rio,occasion,Essence,Manuelle,5,12,17500,31
1395,Kia,Rio,occasion,Essence,Manuelle,5,12,19083,32
1396,Kia,Rio,occasion,Essence,Manuelle,5,12,15833,36
1397,Kia,Rio,occasion,Essence,Manuelle,5,11,8618,29
1398,Kia,Rio,occasion,Essence,Manuelle,5,11,16545,34
1399,Kia,Rio,occasion,Essence,Manuelle,5,10,17100,32
1400,Kia,Rio,occasion,Essence,Manuelle,6,10,9480,29.5
1401,Kia,Rio,occasion,Essence,Manuelle,5,10,18500,32.8
1402,Kia,Rio,occasion,Essence,Manuelle,5,10,22800,33.5
1403,Kia,Rio,occasion,Essence,Manuelle,5,10,9480,38.9
1404,Kia,Rio,occasion,Essence,Manuelle,5,9,14444,37.5
1405,Kia,Rio,occasion,Essence,Manuelle,5,9,12888,38.5
1406,Kia,Rio,occasion,Essence,Manuelle,5,9,13666,40.8
1407,Kia,Rio,occasion,Essence,Manuelle,5,9,18438,38
1408,Kia,Rio,occasion,Essence,Manuelle,5,9,17777,37.5
1409,Kia,Rio,occasion,Essence,Manuelle,5,9,22777,42
1410,Kia,Rio,occasion,Essence,Manuelle,5,8,17931,40
1411,Kia,Rio,occasion,Essence,Manuelle,5,8,17500,40
1412,Kia,Rio,occasion,Essence,Manuelle,6,8,11850,33
1413,Kia,Rio,occasion,Essence,Manuelle,5,8,16250,38.5
1414,Kia,Rio,occasion,Essence,Manuelle,5,8,14375,39
1415,Kia,Rio,occasion,Essence,Manuelle,5,8,22125,35
1416,Kia,Rio,occasion,Essence,Manuelle,5,8,15375,41
1417,Kia,Rio,occasion,Essence,Manuelle,5,8,20500,36
1418,Kia,Rio,occasion,Essence,Manuelle,5,8,22875,36
1419,Kia,Rio,occasion,Essence,Manuelle,5,8,11850,39.4
1420,Kia,Rio,occasion,Essence,Manuelle,5,7,15000,43
1421,Kia,Rio,occasion,Essence,Manuelle,5,7,31571,39.5
1422,Kia,Rio,occasion,Essence,Manuelle,5,7,22142,41
1423,Kia,Rio,occasion,Essence,Manuelle,5,7,13542,38.5
1424,Kia,Rio,occasion,Essence,Manuelle,5,7,14285,39.9
1425,Kia,Rio,occasion,Essence,Manuelle,5,7,13542,38.5
1426,Kia,Rio,occasion,Essence,Manuelle,5,7,17857,41
1427,Kia,Rio,occasion,Essence,Manuelle,5,7,17857,39.5
1428,Kia,Rio,occasion,Essence,Manuelle,5,7,14285,39.9
1429,Kia,Rio,occasion,Essence,Manuelle,5,7,21285,35.5
1430,Kia,Rio,occasion,Essence,Manuelle,4,7,13542,37
1431,Kia,Rio,occasion,Essence,Manuelle,5,6,17166,36.5
1432,Kia,Rio,occasion,Essence,Manuelle,5,6,17233,49.5
1433,Kia,Rio,occasion,Essence,Manuelle,5,6,20000,48.8
1434,Kia,Rio,occasion,Essence,Manuelle,5,6,26666,49
1435,Kia,Rio,occasion,Essence,Manuelle,5,6,20000,47
1436,Kia,Rio,occasion,Essence,Manuelle,5,5,18960,52
1437,Kia,Rio,occasion,Essence,Manuelle,5,5,30000,48
1438,Kia,Rio,occasion,Essence,Automatique,6,5,18960,55
1439,Kia,Rio,occasion,Essence,Manuelle,5,5,29400,42
1440,Kia,Rio,occasion,Essence,Manuelle,5,5,18960,53
1441,Kia,Rio,occasion,Essence,Manuelle,5,5,21800,11.111
1442,Kia,Rio,occasion,Essence,Manuelle,5,5,21200,54
1443,Kia,Rio,occasion,Essence,Manuelle,5,5,18960,123
1444,Kia,Rio,occasion,Essence,Automatique,5,4,23700,54
1445,Kia,Rio,occasion,Essence,Manuelle,5,4,14750,56
1446,Kia,Rio,occasion,Essence,Manuelle,5,4,9000,58.5
1447,Kia,Rio,occasion,Essence,Manuelle,5,4,23700,123
1448,Kia,Rio,occasion,Essence,Manuelle,5,4,19000,46.5
1449,Kia,Rio,occasion,Essence,Automatique,5,4,24500,53
1450,Kia,Rio,occasion,Essence,Manuelle,5,4,12500,56.5
1451,Kia,Rio,occasion,Essence,Manuelle,5,4,26250,46
1452,Kia,Rio,occasion,Essence,Manuelle,5,4,35000,49.3
1453,Kia,Rio,occasion,Essence,Manuelle,5,4,22384,55
1454,Kia,Rio,occasion,Essence,Manuelle,5,4,23700,58.5
1455,Kia,Rio,occasion,Essence,Manuelle,5,3,18333,70
1456,Kia,Rio,occasion,Essence,Manuelle,4,3,20000,63.5
1457,Kia,Rio,occasion,Essence,Manuelle,5,3,12666,63.5
1458,Kia,Rio,occasion,Essence,Manuelle,5,3,21000,63.5
1459,Kia,Rio,occasion,Essence,Manuelle,4,3,21000,56
1460,Kia,Rio,occasion,Essence,Manuelle,5,3,31600,65
1461,Kia,Rio,occasion,Essence,Manuelle,5,3,11233,56
1462,Kia,Rio,occasion,Essence,Manuelle,5,3,23333,53
1463,Kia,Rio,occasion,Essence,Manuelle,5,2,35000,66
1464,Kia,Rio,occasion,Essence,Manuelle,5,2,37500,65
1465,Kia,Rio,occasion,Essence,Manuelle,5,2,20000,62
1466,Kia,Rio,occasion,Essence,Manuelle,5,2,14600,12.345
1467,Kia,Rio,occasion,Essence,Manuelle,5,2,6000,67.5
1468,Kia,Rio,occasion,Essence,Manuelle,5,2,2100,71
1469,Kia,Rio,occasion,Essence,Manuelle,5,2,23665,64
1470,Kia,Rio,occasion,Essence,Manuelle,5,2,26250,55.5
1471,Kia,Rio,occasion,Essence,Manuelle,5,2,47400,65
1472,Kia,Rio,occasion,Essence,Manuelle,5,2,47400,65
1473,Kia,Rio,occasion,Essence,Manuelle,6,2,32500,65
1474,Kia,Rio,occasion,Essence,Manuelle,5,2,25940,62.4
1475,Kia,Rio,occasion,Essence,Manuelle,5,2,2100,71
1476,Kia,Rio,occasion,Essence,Manuelle,5,2,47400,65
1477,Kia,Sorento,occasion,Diesel,Automatique,12,13,24615,43
1478,Kia,Sorento,occasion,Diesel,Automatique,12,13,17692,48
1479,Kia,Sorento,occasion,Essence,Automatique,11,10,24000,70
1480,Kia,Sportage,occasion,Diesel,Manuelle,7,7,13542,84
1481,Kia,Sportage,occasion,Essence,Automatique,8,7,13542,76
1482,Kia,Sportage,occasion,Essence,Automatique,7,5,18960,115
1483,Kia,Sportage,occasion,Essence,Automatique,8,5,36000,78.5
1484,Kia,Sportage,occasion,Diesel,Automatique,6,5,20200,105
1485,Kia,Sportage,occasion,Essence,Automatique,11,15,6320,91
1486,Kia,Sportage,occasion,Diesel,Automatique,11,13,16307,49.5
1487,Kia,Sportage,occasion,Diesel,Manuelle,6,12,15166,57.5
1488,Kia,Sportage,occasion,Diesel,Manuelle,7,12,25000,52
1489,Kia,Sportage,occasion,Diesel,Manuelle,11,12,7900,49
1490,Kia,Sportage,occasion,Diesel,Manuelle,7,11,19181,61.3
1491,Kia,Sportage,occasion,Diesel,Manuelle,6,11,22000,60
1492,Kia,Sportage,occasion,Diesel,Automatique,11,11,12727,57.9
1493,Kia,Sportage,occasion,Diesel,Automatique,11,11,12727,57.9
1494,Kia,Sportage,occasion,Diesel,Manuelle,4,11,12727,57.9
1495,Kia,Sportage,occasion,Essence,Automatique,11,11,8618,57
1496,Kia,Sportage,occasion,Diesel,Automatique,10,11,8618,57
1497,Kia,Sportage,occasion,Essence,Automatique,11,10,9480,57
1498,Kia,Sportage,occasion,Diesel,Manuelle,6,10,9480,65
1499,Kia,Sportage,occasion,Essence,Automatique,11,9,10533,5
1500,Kia,Sportage,occasion,Essence,Automatique,8,8,7500,75
1501,Kia,Sportage,occasion,Diesel,Automatique,10,7,18285,100
1502,Kia,Sportage,occasion,Diesel,Automatique,10,7,30000,88
1503,Kia,Sportage,occasion,Diesel,Automatique,7,7,12142,15
1504,Kia,Sportage,occasion,Essence,Automatique,8,7,31428,71
1505,Kia,Sportage,occasion,Diesel,Automatique,10,7,32857,100
1506,Kia,Sportage,occasion,Essence,Automatique,7,6,24833,76
1507,Kia,Sportage,occasion,Diesel,Automatique,7,6,29500,90
1508,Kia,Sportage,occasion,Essence,Automatique,8,6,26000,86
1509,Kia,Sportage,occasion,Essence,Automatique,8,5,18960,90
1510,Kia,Sportage,occasion,Essence,Automatique,11,5,18400,110
1511,Kia,Sportage,occasion,Essence,Automatique,9,5,21000,111.111
1512,Kia,Sportage,occasion,Essence,Automatique,11,4,21250,98
1513,Kia,Sportage,occasion,Essence,Automatique,7,4,22500,114.9
1514,Kia,Sportage,occasion,Diesel,Automatique,7,4,22500,114.9
1515,Kia,Sportage,occasion,Essence,Manuelle,8,4,15000,85.9
1516,Kia,Sportage,occasion,Diesel,Automatique,7,4,22499,114.9
1517,Kia,Sportage,occasion,Diesel,Automatique,7,4,22500,114.9
1518,Kia,Sportage,occasion,Essence,Automatique,8,3,15666,95
1519,Kia,Sportage,occasion,Essence,Automatique,11,3,19333,118.5
1520,Kia,Sportage,occasion,Essence,Automatique,8,3,15666,95
1521,Kia,Sportage,occasion,Essence,Automatique,8,3,15666,95
1522,Kia,Sportage,occasion,Hybride,Manuelle,7,3,30666,105
1523,Kia,Sportage,occasion,Essence,Automatique,4,3,36666,125
1524,Kia,Sportage,occasion,Essence,Automatique,10,2,20000,143
1525,Lada,Niva,occasion,Essence,Manuelle,7,6,16666,30
1526,Lada,Niva,occasion,Essence,Manuelle,7,6,7833,36.9
1527,Lada,Niva,occasion,Essence,Manuelle,7,6,11666,36
1528,Lada,Niva,occasion,Essence,Manuelle,7,4,5000,32.5
1529,Lada,Niva,occasion,Essence,Manuelle,7,4,5000,32.5
1530,Land Rover,Range Rover Evoque,occasion,Essence,Automatique,15,11,12727,105
1531,Land Rover,Defender,occasion,Diesel,Manuelle,8,18,10555,75
1532,Land Rover,Range Rover,occasion,Diesel,Automatique,13,16,10875,130
1533,Land Rover,Range Rover,occasion,Diesel,Automatique,16,14,10642,110
1534,Land Rover,Range Rover,occasion,Diesel,Automatique,11,12,16666,95
1535,Land Rover,Range Rover,occasion,Essence,Automatique,15,12,12416,105
1536,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1537,Land Rover,Range Rover,occasion,Essence,Automatique,8,12,15833,114.9
1538,Land Rover,Range Rover,occasion,Essence,Automatique,8,12,15833,114.9
1539,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1540,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1541,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1542,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1543,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1544,Land Rover,Range Rover,occasion,Essence,Automatique,8,12,15833,114.9
1545,Land Rover,Range Rover,occasion,Diesel,Automatique,8,12,15833,114.9
1546,Land Rover,Range Rover,occasion,Diesel,Automatique,11,12,15000,125
1547,Land Rover,Range Rover,occasion,Diesel,Automatique,11,10,17100,145
1548,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,14993,28
1549,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,5,21400,28.1
1550,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,2,37484,35
1551,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,2,37484,36.5
1552,Mahindra,XUV300,occasion,Essence,Manuelle,6,1,6500,61
1553,Mahindra,KUV100 K8,occasion,Essence,Manuelle,6,1,74968,58
1554,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,1,16680,37.2
1555,Mahindra,Scorpio,occasion,Diesel,Manuelle,8,9,23222,27
1556,Mahindra,KUV100 K8,occasion,Diesel,Manuelle,8,9,24222,33.9
1557,Mahindra,Bolero,occasion,Diesel,Manuelle,7,9,8329,21
1558,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,6,16666,28.5
1559,Mahindra,Scorpio,occasion,Diesel,Manuelle,7,6,31666,48
1560,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,6,14166,31
1561,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,6,12666,27
1562,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,6,12494,28
1563,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,18940,24.5
1564,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,11600,27
1565,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,16800,27
1566,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,5,38000,26
1567,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,5,27600,29.5
1568,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,6200,34
1569,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,32000,26.9
1570,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,5,38000,26
1571,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,5,14993,32.5
1572,Mahindra,KUV100 K8,occasion,Essence,Automatique,5,5,24800,27
1573,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,5,12800,27.5
1574,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,22200,30
1575,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,5,13600,31
1576,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,17500,32.5
1577,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,25000,34.5
1578,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,18742,34.9
1579,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,10750,32
1580,Mahindra,KUV100 K8,occasion,Essence,Manuelle,4,4,20000,33
1581,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,24000,33
1582,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,4,21500,31
1583,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,24000,32
1584,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,12500,34.9
1585,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,12500,34.9
1586,Mahindra,KUV100 K6,occasion,Essence,Manuelle,6,4,23125,29.5
1587,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,4,16750,33.8
1588,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,3,24989,33.5
1589,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,3,21333,35
1590,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,3,22333,35
1591,Mahindra,KUV100 K6,occasion,Essence,Manuelle,5,3,20666,34
1592,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,2,37484,111
1593,Mahindra,KUV100 K8,occasion,Essence,Manuelle,5,2,20000,34
1594,Mahindra,Bolera,occasion,Essence,Manuelle,5,5,29600,28
1595,Mahindra,Goa,occasion,Essence,Manuelle,5,4,16250,32
1596,Maserati,Ghibli,occasion,Diesel,Automatique,33,8,18,132
1597,Mazda,121,occasion,Diesel,Manuelle,4,24,4502,100
1598,Mazda,121,occasion,Diesel,Manuelle,9,4,27013,9
1599,Mazda,2,occasion,Essence,Manuelle,5,9,18333,123
1600,Mazda,2,occasion,Essence,Manuelle,5,9,18333,27
1601,Mazda,2,occasion,Essence,Manuelle,6,9,12005,34
1602,Mazda,2,occasion,Essence,Manuelle,6,8,13506,32
1603,Mazda,2,occasion,Essence,Automatique,6,8,22000,37
1604,Mazda,2,occasion,Essence,Manuelle,6,7,17857,43
1605,Mazda,2,occasion,Essence,Manuelle,6,7,15436,29
1606,Mazda,2,occasion,Essence,Manuelle,6,7,27142,36
1607,Mazda,2,occasion,Essence,Manuelle,6,7,15436,40
1608,Mazda,2,occasion,Essence,Manuelle,6,6,18008,37.5
1609,Mazda,2,occasion,Essence,Manuelle,6,6,28500,34
1610,Mazda,2,occasion,Essence,Manuelle,6,6,18008,43
1611,Mazda,3,occasion,Essence,Manuelle,6,9,12005,41
1612,Mazda,3,occasion,Essence,Manuelle,6,8,10412,46
1613,Mazda,3,occasion,Essence,Manuelle,6,7,14714,55
1614,Mazda,3,occasion,Essence,Manuelle,6,6,27166,48
1615,Mazda,3,occasion,Essence,Manuelle,6,6,5000,63
1616,Mazda,3,occasion,Essence,Manuelle,6,6,21666,53
1617,Mazda,3,occasion,Essence,Manuelle,6,6,27166,50
1618,Mazda,5,occasion,Diesel,Manuelle,9,17,14117,24
1619,Mazda,6,occasion,Essence,Automatique,9,11,20909,39
1620,Mazda,6,occasion,Essence,Automatique,9,8,17625,65
1621,Mazda,Aures,occasion,Diesel,Manuelle,12,22,4911,33
1622,Mazda,Aures,occasion,Diesel,Manuelle,12,21,14999,18
1623,Mazda,Aures,occasion,Diesel,Manuelle,12,20,25000,29.5
1624,Mazda,Aures,occasion,Diesel,Manuelle,10,17,7058,60
1625,Mazda,Aures,occasion,Diesel,Manuelle,10,17,6356,30
1626,Mazda,Aures,occasion,Essence,Automatique,20,14,12071,37.5
1627,Mazda,Aures,occasion,Essence,Automatique,20,14,12071,37.5
1628,Mazda,Aures,occasion,Diesel,Manuelle,9,9,17000,57
1629,Mazda,Aures,occasion,Diesel,Manuelle,9,7,22142,65
1630,Mazda,CX5,occasion,Essence,Automatique,9,10,15300,59
1631,Mazda,CX5,occasion,Essence,Manuelle,9,11,21818,47
1632,Mazda,CX5,occasion,Essence,Automatique,9,10,15300,55
1633,Mazda,CX5,occasion,Essence,Automatique,9,9,23333,57
1634,Mazda,CX5,occasion,Essence,Automatique,9,8,25000,55
1635,Mazda,CX5,occasion,Essence,Automatique,9,6,25000,74
1636,Mazda,CX5,occasion,Essence,Automatique,5,6,18008,110
1637,Mazda,CX5,occasion,Essence,Automatique,9,5,12000,110
1638,Mazda,CX7,occasion,Essence,Automatique,17,14,12202,31
1639,Mazda,CX7,occasion,Essence,Automatique,15,12,19166,26
1640,Mazda,Mx5,occasion,Essence,Automatique,9,5,2800,125
1641,Mazda,Mx5,occasion,Essence,Automatique,9,5,2800,125
1642,Mazda,Mx5,occasion,Essence,Automatique,9,5,2800,125
1643,Mazda,Mx5,occasion,Essence,Automatique,11,5,21610,124.9
1644,Mazda,Mx5,occasion,Essence,Automatique,9,5,2800,125
1645,Mazda,Mx5,occasion,Essence,Automatique,9,5,2800,125
1646,Mazda,Mx5,occasion,Essence,Automatique,9,5,2800,123
1647,Mazda,Tribute,occasion,Diesel,Manuelle,10,16,6753,32
1648,Mercedes,190series,occasion,Diesel,Manuelle,7,38,3272,13
1649,Mercedes,190series,occasion,Diesel,Manuelle,9,38,3272,9.2
1650,Mercedes,190series,occasion,Essence,Manuelle,7,34,6470,11.9
1651,Mercedes,200,occasion,Essence,Automatique,11,13,13076,65
1652,Mercedes,200,occasion,Diesel,Manuelle,10,44,2826,10
1653,Mercedes,200,occasion,Diesel,Manuelle,8,42,2960,8.5
1654,Mercedes,200,occasion,Diesel,Manuelle,6,24,12762,28.5
1655,Mercedes,200,occasion,Diesel,Manuelle,7,21,13761,35
1656,Mercedes,200,occasion,Essence,Automatique,12,18,14555,40
1657,Mercedes,200,occasion,Essence,Automatique,11,17,17647,44
1658,Mercedes,200,occasion,Essence,Automatique,11,13,15384,63
1659,Mercedes,200,occasion,Essence,Manuelle,5,10,12435,37
1660,Mercedes,250,occasion,Diesel,Manuelle,9,34,3657,15
1661,Mercedes,250,occasion,Diesel,Manuelle,8,34,8823,18
1662,Mercedes,250,occasion,Diesel,Automatique,7,34,5882,13
1663,Mercedes,250,occasion,Diesel,Automatique,5,33,3768,16
1664,Mercedes,250,occasion,Diesel,Automatique,5,33,3768,16
1665,Mercedes,250,occasion,Diesel,Manuelle,5,33,3768,16.5
1666,Mercedes,Classe C,occasion,Essence,Manuelle,5,9,13816,31
1667,Mercedes,C220,occasion,Diesel,Manuelle,8,23,4830,29.5
1668,Mercedes,ML270,occasion,Diesel,Automatique,11,21,5921,30
1669,Mercedes,Classe C,occasion,Essence,Automatique,6,18,13333,22
1670,Mercedes,Classe C,occasion,Diesel,Manuelle,9,18,18333,35
1671,Mercedes,Classe C,occasion,Essence,Automatique,6,5,11000,135
1672,Mercedes,Classe A,occasion,Essence,Automatique,6,8,16250,85
1673,Mercedes,Classe A,occasion,Diesel,Automatique,6,4,33249,96.8
1674,Mercedes,Classe A,occasion,Diesel,Manuelle,10,41,3032,13.5
