Prix,Marque,Modele,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale,Source
21000.0,Fiat,Punto,14.0,17142.0,Essence,Manuelle,5.0,Autre Sites
20500.0,Fiat,Punto,14.0,14071.0,Essence,Manuelle,5.0,Autre Sites
23500.0,Fiat,Punto,12.0,14750.0,Essence,Manuelle,5.0,Autre Sites
18500.0,Fiat,Punto,12.0,23333.0,Essence,Manuelle,4.0,Autre Sites
23000.0,Fiat,Punto,12.0,14750.0,Essence,Manuelle,5.0,Autre Sites
23300.0,Fiat,Punto,11.0,14545.0,Essence,Manuelle,4.0,Autre Sites
123000.0,Fiat,Punto,11.0,11892.0,Essence,Manuelle,4.0,Autre Sites
21000.0,Fiat,Punto,11.0,27272.0,Essence,Manuelle,5.0,Autre Sites
16500.0,Fiat,Punto,11.0,16000.0,Essence,Manuelle,4.0,Autre Sites
22000.0,Fiat,Punto,10.0,13081.0,Essence,Manuelle,4.0,Autre Sites
23500.0,Fiat,Punto,10.0,13081.0,Essence,Manuelle,4.0,Autre Sites
27000.0,Fiat,Punto,9.0,30555.0,Essence,Manuelle,4.0,Autre Sites
29200.0,Fiat,Punto,8.0,17625.0,Essence,Manuelle,4.0,Autre Sites
25000.0,Fiat,Punto,7.0,21428.0,Essence,Manuelle,4.0,Autre Sites
13000.0,Fiat,Marea,23.0,19565.0,Essence,Manuelle,6.0,Autre Sites
48900.0,Fiat,Multipla,4.0,11750.0,Essence,Manuelle,6.0,Autre Sites
17800.0,Fiat,Palio,24.0,7083.0,Essence,Manuelle,4.0,Autre Sites
13500.0,Fiat,Palio,23.0,5687.0,Essence,Manuelle,4.0,Autre Sites
12500.0,Fiat,Palio,25.0,8000.0,Essence,Manuelle,4.0,Autre Sites
11000.0,Fiat,Palio,24.0,5450.0,Essence,Manuelle,4.0,Autre Sites
123000.0,Fiat,Palio,23.0,13086.0,Essence,Manuelle,4.0,Autre Sites
9500.0,Fiat,Palio,23.0,8260.0,Essence,Manuelle,5.0,Autre Sites
12500.0,Fiat,Palio,22.0,10000.0,Essence,Manuelle,4.0,Autre Sites
11200.0,Fiat,Palio,22.0,5946.0,Essence,Manuelle,4.0,Autre Sites
11000.0,Fiat,Palio,21.0,16047.0,Essence,Manuelle,4.0,Autre Sites
16000.0,Fiat,Palio,20.0,15000.0,Essence,Manuelle,5.0,Autre Sites
20000.0,Fiat,Palio,20.0,6540.0,Essence,Manuelle,4.0,Autre Sites
18000.0,Fiat,Palio,19.0,6884.0,Essence,Manuelle,5.0,Autre Sites
13200.0,Fiat,Palio,18.0,19861.0,Essence,Manuelle,5.0,Autre Sites
18500.0,Fiat,Palio,16.0,11000.0,Essence,Manuelle,4.0,Autre Sites
18000.0,Fiat,Palio,16.0,10812.0,Essence,Manuelle,4.0,Autre Sites
17500.0,Fiat,Palio,14.0,17857.0,Essence,Manuelle,4.0,Autre Sites
19500.0,Fiat,Panda,19.0,6884.0,Essence,Manuelle,4.0,Autre Sites
49500.0,Fiat,Panda,1.0,3400.0,Essence,Automatique,4.0,Autre Sites
19800.0,Fiat,Panda,19.0,6884.0,Essence,Manuelle,4.0,Autre Sites
21000.0,Fiat,Panda,18.0,15444.0,Essence,Manuelle,4.0,Autre Sites
19500.0,Fiat,Panda,17.0,10470.0,Essence,Manuelle,4.0,Autre Sites
22000.0,Fiat,Panda,15.0,13266.0,Essence,Manuelle,4.0,Autre Sites
21000.0,Fiat,Panda,14.0,9343.0,Essence,Manuelle,4.0,Autre Sites
29000.0,Fiat,Panda,7.0,18687.0,Essence,Manuelle,4.0,Autre Sites
10000.0,Fiat,Panda,7.0,18687.0,Essence,Manuelle,4.0,Autre Sites
33000.0,Fiat,Panda,4.0,22500.0,Essence,Manuelle,4.0,Autre Sites
39300.0,Fiat,Panda,4.0,20530.0,Essence,Manuelle,5.0,Autre Sites
34500.0,Fiat,Panda,3.0,31333.0,Essence,Manuelle,4.0,Autre Sites
42000.0,Fiat,Panda,3.0,15333.0,Essence,Manuelle,4.0,Autre Sites
46000.0,Fiat,Panda,2.0,4928.0,Essence,Manuelle,5.0,Autre Sites
10800.0,Fiat,Punto,28.0,10714.0,Essence,Manuelle,4.0,Autre Sites
13000.0,Fiat,Punto,1.0,130812.0,Essence,Manuelle,5.0,Autre Sites
11500.0,Fiat,Punto,30.0,12000.0,Diesel,Manuelle,7.0,Autre Sites
13500.0,Fiat,Punto,28.0,4671.0,Essence,Manuelle,4.0,Autre Sites
7500.0,Fiat,Punto,28.0,4671.0,Diesel,Manuelle,7.0,Autre Sites
12800.0,Fiat,Punto,27.0,4844.0,Essence,Manuelle,4.0,Autre Sites
13500.0,Fiat,Punto,27.0,11111.0,Essence,Manuelle,4.0,Autre Sites
12000.0,Fiat,Punto,26.0,5031.0,Essence,Manuelle,5.0,Autre Sites
11500.0,Fiat,Punto,25.0,8200.0,Essence,Manuelle,4.0,Autre Sites
16000.0,Fiat,Punto,24.0,5450.0,Essence,Manuelle,5.0,Autre Sites
11000.0,Fiat,Punto,23.0,4830.0,Essence,Manuelle,5.0,Autre Sites
14000.0,Fiat,Punto,23.0,4830.0,Essence,Manuelle,5.0,Autre Sites
13000.0,Fiat,Punto,23.0,5687.0,Essence,Manuelle,5.0,Autre Sites
14500.0,Fiat,Punto,20.0,6540.0,Essence,Manuelle,4.0,Autre Sites
16400.0,Fiat,Punto,20.0,6540.0,Essence,Manuelle,5.0,Autre Sites
18700.0,Fiat,Punto,16.0,13750.0,Essence,Manuelle,5.0,Autre Sites
20000.0,Fiat,Punto,14.0,14444.0,Essence,Manuelle,5.0,Autre Sites
24000.0,Fiat,Punto,12.0,2333.0,Essence,Manuelle,5.0,Autre Sites
22500.0,Fiat,Punto,11.0,23636.0,Essence,Manuelle,5.0,Autre Sites
26500.0,Fiat,Punto,10.0,17000.0,Essence,Manuelle,4.0,Autre Sites
26500.0,Fiat,Punto,9.0,14534.0,Essence,Manuelle,4.0,Autre Sites
25000.0,Fiat,Punto,7.0,21428.0,Essence,Manuelle,4.0,Autre Sites
30000.0,Fiat,Punto,7.0,18687.0,Essence,Manuelle,4.0,Autre Sites
16500.0,Fiat,Punto,7.0,42857.0,Essence,Manuelle,4.0,Autre Sites
30000.0,Fiat,Evo,13.0,11538.0,Essence,Manuelle,5.0,Autre Sites
24000.0,Fiat,Evo,13.0,10062.0,Essence,Manuelle,4.0,Autre Sites
24000.0,Fiat,Evo,12.0,14583.0,Essence,Manuelle,4.0,Autre Sites
13000.0,Fiat,Scudo,23.0,5687.0,Diesel,Manuelle,6.0,Autre Sites
14000.0,Fiat,Scudo,21.0,16514.0,Diesel,Manuelle,6.0,Autre Sites
15000.0,Fiat,Seicento,17.0,7694.0,Essence,Manuelle,5.0,Autre Sites
16000.0,Fiat,Seicento,17.0,7694.0,Essence,Manuelle,5.0,Autre Sites
9000.0,Fiat,Uno,18.0,7267.0,Essence,Manuelle,5.0,Autre Sites
7000.0,Fiat,Uno,34.0,11018.0,Essence,Manuelle,5.0,Autre Sites
6500.0,Fiat,Uno,34.0,3633.0,Essence,Manuelle,4.0,Autre Sites
9800.0,Fiat,Uno,27.0,11111.0,Essence,Manuelle,4.0,Autre Sites
9000.0,Fiat,Uno,22.0,13636.0,Essence,Manuelle,5.0,Autre Sites
14500.0,Fiat,Uno,21.0,6229.0,Essence,Manuelle,4.0,Autre Sites
10500.0,Fiat,Uno,19.0,15000.0,Essence,Manuelle,5.0,Autre Sites
13000.0,Fiat,Uno,19.0,15684.0,Essence,Manuelle,5.0,Autre Sites
10000.0,Fiat,Uno,18.0,11222.0,Essence,Manuelle,5.0,Autre Sites
23000.0,Ford,Fiesta,10.0,11280.0,Essence,Manuelle,5.0,Autre Sites
22000.0,Ford,Fiesta,11.0,16818.0,Essence,Manuelle,5.0,Autre Sites
22000.0,Ford,Figo,11.0,16363.0,Essence,Manuelle,4.0,Autre Sites
7000.0,Ford,Courrier,28.0,4028.0,Diesel,Manuelle,7.0,Autre Sites
70000.0,Ford,Ecosport,3.0,13333.0,Essence,Automatique,7.0,Autre Sites
69000.0,Ford,Ecosport,3.0,4666.0,Essence,Manuelle,7.0,Autre Sites
84000.0,Ford,Ecosport,1.0,7000.0,Essence,Manuelle,7.0,Autre Sites
56500.0,Ford,Ecosport,8.0,11125.0,Essence,Automatique,7.0,Autre Sites
52000.0,Ford,Ecosport,8.0,13062.0,Essence,Automatique,6.0,Autre Sites
55000.0,Ford,Ecosport,5.0,30200.0,Essence,Automatique,7.0,Autre Sites
61400.0,Ford,Ecosport,5.0,35000.0,Essence,Manuelle,7.0,Autre Sites
62000.0,Ford,Ecosport,4.0,28200.0,Essence,Manuelle,7.0,Autre Sites
6500.0,Ford,Escort,34.0,2564.0,Essence,Manuelle,5.0,Autre Sites
6500.0,Ford,Escort,28.0,15111.0,Diesel,Manuelle,7.0,Autre Sites
6500.0,Ford,Escort,27.0,3703.0,Essence,Manuelle,6.0,Autre Sites
8500.0,Ford,Escort,27.0,4177.0,Essence,Manuelle,6.0,Autre Sites
70000.0,Ford,Escort,5.0,22560.0,Essence,Automatique,7.0,Autre Sites
25000.0,Ford,Fiesta,15.0,16666.0,Essence,Manuelle,5.0,Autre Sites
25000.0,Ford,Fiesta,14.0,14285.0,Essence,Manuelle,5.0,Autre Sites
26000.0,Ford,Fiesta,13.0,8676.0,Essence,Manuelle,5.0,Autre Sites
27500.0,Ford,Fiesta,11.0,10254.0,Essence,Manuelle,5.0,Autre Sites
32000.0,Ford,Fiesta,9.0,12533.0,Essence,Manuelle,5.0,Autre Sites
8500.0,Ford,Fiesta,27.0,4177.0,Essence,Manuelle,5.0,Autre Sites
8500.0,Ford,Fiesta,26.0,4338.0,Essence,Manuelle,5.0,Autre Sites
10500.0,Ford,Fiesta,22.0,6818.0,Essence,Manuelle,5.0,Autre Sites
15500.0,Ford,Fiesta,21.0,5878.0,Essence,Manuelle,5.0,Autre Sites
17000.0,Ford,Fiesta,20.0,5640.0,Essence,Manuelle,5.0,Autre Sites
8000.0,Ford,Fiesta,20.0,5640.0,Essence,Manuelle,4.0,Autre Sites
16500.0,Ford,Fiesta,19.0,5936.0,Essence,Manuelle,5.0,Autre Sites
21000.0,Ford,Fiesta,18.0,6266.0,Essence,Manuelle,5.0,Autre Sites
15500.0,Ford,Fiesta,18.0,6266.0,Essence,Manuelle,5.0,Autre Sites
16000.0,Ford,Fiesta,18.0,10611.0,Essence,Manuelle,5.0,Autre Sites
16500.0,Ford,Fiesta,18.0,8333.0,Essence,Manuelle,5.0,Autre Sites
21000.0,Ford,Fiesta,17.0,6635.0,Essence,Manuelle,4.0,Autre Sites
19500.0,Ford,Fiesta,17.0,16058.0,Essence,Manuelle,5.0,Autre Sites
18500.0,Ford,Fiesta,17.0,6635.0,Essence,Manuelle,5.0,Autre Sites
19000.0,Ford,Fiesta,15.0,7520.0,Essence,Manuelle,5.0,Autre Sites
24800.0,Ford,Fiesta,14.0,8057.0,Essence,Manuelle,5.0,Autre Sites
24900.0,Ford,Fiesta,14.0,16642.0,Essence,Manuelle,5.0,Autre Sites
24300.0,Ford,Fiesta,14.0,8057.0,Essence,Manuelle,5.0,Autre Sites
17000.0,Ford,Fiesta,13.0,8676.0,Essence,Manuelle,6.0,Autre Sites
27500.0,Ford,Fiesta,13.0,2138.0,Essence,Manuelle,5.0,Autre Sites
26000.0,Ford,Fiesta,12.0,15000.0,Essence,Manuelle,6.0,Autre Sites
26500.0,Ford,Fiesta,12.0,9400.0,Essence,Automatique,5.0,Autre Sites
28000.0,Ford,Fiesta,12.0,16000.0,Essence,Manuelle,5.0,Autre Sites
24700.0,Ford,Fiesta,12.0,11482.0,Essence,Manuelle,4.0,Autre Sites
27000.0,Ford,Fiesta,12.0,15750.0,Essence,Manuelle,5.0,Autre Sites
29000.0,Ford,Fiesta,12.0,20833.0,Essence,Manuelle,5.0,Autre Sites
25500.0,Ford,Fiesta,12.0,9400.0,Essence,Manuelle,5.0,Autre Sites
34000.0,Ford,Fiesta,11.0,10254.0,Essence,Manuelle,5.0,Autre Sites
32500.0,Ford,Fiesta,11.0,14545.0,Essence,Manuelle,5.0,Autre Sites
30000.0,Ford,Fiesta,11.0,17878.0,Essence,Manuelle,5.0,Autre Sites
28000.0,Ford,Fiesta,11.0,10254.0,Essence,Manuelle,5.0,Autre Sites
31000.0,Ford,Fiesta,10.0,14900.0,Essence,Manuelle,5.0,Autre Sites
31500.0,Ford,Fiesta,10.0,15400.0,Essence,Manuelle,5.0,Autre Sites
30000.0,Ford,Fiesta,10.0,34960.0,Essence,Manuelle,5.0,Autre Sites
22800.0,Ford,Fiesta,10.0,13400.0,Essence,Manuelle,5.0,Autre Sites
32000.0,Ford,Fiesta,10.0,20900.0,Essence,Manuelle,5.0,Autre Sites
30500.0,Ford,Fiesta,9.0,19777.0,Essence,Manuelle,5.0,Autre Sites
28000.0,Ford,Fiesta,9.0,26666.0,Essence,Manuelle,5.0,Autre Sites
34800.0,Ford,Fiesta,8.0,17500.0,Essence,Manuelle,5.0,Autre Sites
35500.0,Ford,Fiesta,8.0,12750.0,Essence,Manuelle,5.0,Autre Sites
32500.0,Ford,Fiesta,8.0,14100.0,Essence,Manuelle,5.0,Autre Sites
111000.0,Ford,Fiesta,7.0,16114.0,Essence,Manuelle,5.0,Autre Sites
35000.0,Ford,Fiesta,7.0,19814.0,Essence,Manuelle,5.0,Autre Sites
34500.0,Ford,Fiesta,7.0,16114.0,Essence,Manuelle,5.0,Autre Sites
37500.0,Ford,Fiesta,7.0,20428.0,Essence,Manuelle,5.0,Autre Sites
32000.0,Ford,Fiesta,7.0,23142.0,Essence,Manuelle,5.0,Autre Sites
38000.0,Ford,Fiesta,7.0,11857.0,Essence,Manuelle,5.0,Autre Sites
37000.0,Ford,Fiesta,5.0,15400.0,Essence,Manuelle,4.0,Autre Sites
33000.0,Ford,Fiesta,5.0,39000.0,Essence,Manuelle,4.0,Autre Sites
45500.0,Ford,Fiesta,4.0,22250.0,Essence,Manuelle,4.0,Autre Sites
26500.0,Ford,Focus,14.0,16000.0,Essence,Manuelle,4.0,Autre Sites
38000.0,Ford,Focus,8.0,17500.0,Essence,Manuelle,6.0,Autre Sites
14000.0,Ford,Focus,19.0,16368.0,Essence,Manuelle,6.0,Autre Sites
22500.0,Ford,Focus,18.0,6266.0,Essence,Manuelle,6.0,Autre Sites
19500.0,Ford,Focus,18.0,6266.0,Essence,Manuelle,6.0,Autre Sites
24000.0,Ford,Focus,17.0,7529.0,Essence,Manuelle,6.0,Autre Sites
18500.0,Ford,Focus,16.0,17125.0,Essence,Manuelle,6.0,Autre Sites
22500.0,Ford,Focus,16.0,13437.0,Essence,Manuelle,6.0,Autre Sites
23000.0,Ford,Focus,14.0,23928.0,Essence,Manuelle,6.0,Autre Sites
27000.0,Ford,Focus,13.0,17076.0,Essence,Manuelle,6.0,Autre Sites
28000.0,Ford,Focus,12.0,9400.0,Essence,Manuelle,6.0,Autre Sites
21500.0,Ford,Focus,12.0,9400.0,Essence,Manuelle,6.0,Autre Sites
29500.0,Ford,Focus,11.0,15818.0,Essence,Manuelle,7.0,Autre Sites
30000.0,Ford,Focus,11.0,14090.0,Essence,Manuelle,6.0,Autre Sites
39000.0,Ford,Focus,9.0,19777.0,Essence,Manuelle,6.0,Autre Sites
38500.0,Ford,Focus,9.0,16444.0,Essence,Manuelle,6.0,Autre Sites
37000.0,Ford,Focus,9.0,12533.0,Essence,Manuelle,7.0,Autre Sites
37500.0,Ford,Focus,8.0,20625.0,Essence,Manuelle,6.0,Autre Sites
41500.0,Ford,Focus,8.0,14625.0,Essence,Manuelle,6.0,Autre Sites
45000.0,Ford,Focus,7.0,16142.0,Essence,Manuelle,6.0,Autre Sites
55000.0,Ford,Focus,7.0,12000.0,Essence,Manuelle,6.0,Autre Sites
44800.0,Ford,Focus,7.0,16142.0,Essence,Manuelle,6.0,Autre Sites
40800.0,Ford,Focus,6.0,21666.0,Essence,Automatique,7.0,Autre Sites
42700.0,Ford,Focus,6.0,28333.0,Essence,Manuelle,6.0,Autre Sites
47000.0,Ford,Focus,5.0,22560.0,Essence,Automatique,6.0,Autre Sites
55000.0,Ford,Fusion,7.0,15714.0,Essence,Automatique,9.0,Autre Sites
21000.0,Ford,Fusion,15.0,19533.0,Essence,Manuelle,5.0,Autre Sites
22000.0,Ford,Fusion,15.0,20000.0,Essence,Manuelle,5.0,Autre Sites
52000.0,Ford,Fusion,8.0,17750.0,Essence,Automatique,9.0,Autre Sites
62000.0,Ford,Fusion,8.0,10625.0,Essence,Manuelle,9.0,Autre Sites
11000.0,Ford,Ka,23.0,10869.0,Essence,Manuelle,5.0,Autre Sites
23000.0,Ford,Ka,12.0,17708.0,Essence,Manuelle,4.0,Autre Sites
26900.0,Ford,Ka,9.0,12533.0,Essence,Manuelle,5.0,Autre Sites
29500.0,Ford,Ka,9.0,6944.0,Essence,Manuelle,4.0,Autre Sites
28000.0,Ford,Ka,8.0,14100.0,Essence,Manuelle,5.0,Autre Sites
59000.0,Ford,Kuga,7.0,16142.0,Essence,Automatique,11.0,Autre Sites
62000.0,Ford,Kuga,7.0,16142.0,Essence,Automatique,11.0,Autre Sites
85000.0,Ford,Kuga,5.0,10400.0,Diesel,Manuelle,7.0,Autre Sites
9500.0,Ford,Mondeo,30.0,10000.0,Diesel,Manuelle,5.0,Autre Sites
7500.0,Ford,Mondeo,29.0,3889.0,Essence,Manuelle,7.0,Autre Sites
123456.0,Ford,Mondeo,23.0,2173.0,Diesel,Manuelle,7.0,Autre Sites
35000.0,Ford,Mondeo,12.0,10091.0,Essence,Manuelle,8.0,Autre Sites
28000.0,Ford,Mondeo,11.0,18181.0,Essence,Manuelle,7.0,Autre Sites
26000.0,Ford,Ranger,19.0,5936.0,Diesel,Manuelle,12.0,Autre Sites
30000.0,Ford,Ranger,18.0,6266.0,Diesel,Manuelle,12.0,Autre Sites
23000.0,Ford,Ranger,18.0,20277.0,Diesel,Manuelle,12.0,Autre Sites
26000.0,Ford,Ranger,17.0,28941.0,Diesel,Manuelle,12.0,Autre Sites
23000.0,Ford,Ranger,17.0,6635.0,Diesel,Manuelle,10.0,Autre Sites
33000.0,Ford,Ranger,14.0,25571.0,Diesel,Manuelle,10.0,Autre Sites
32000.0,Ford,Ranger,13.0,26153.0,Diesel,Manuelle,10.0,Autre Sites
90000.0,Ford,Ranger,12.0,16750.0,Diesel,Manuelle,7.0,Autre Sites
115000.0,Ford,Ranger,10.0,5300.0,Diesel,Automatique,7.0,Autre Sites
139000.0,Ford,Ranger,4.0,22500.0,Diesel,Automatique,7.0,Autre Sites
8000.0,Ford,Streetka,34.0,1762.0,Diesel,Manuelle,8.0,Autre Sites
31500.0,CHINESE,GKGL,5.0,16399.0,Essence,Manuelle,6.0,Autre Sites
47000.0,CHINESE,GKGL,3.0,25666.0,Essence,Automatique,6.0,Autre Sites
54000.0,CHINESE,GKGL,3.0,0.0,Essence,Automatique,6.0,Autre Sites
11111.0,CHINESE,GKGL,3.0,51666.0,Essence,Manuelle,6.0,Autre Sites
53000.0,CHINESE,GKGL,3.0,15766.0,Essence,Automatique,6.0,Autre Sites
37000.0,CHINESE,GKGS,4.0,28750.0,Essence,Manuelle,6.0,Autre Sites
31500.0,CHINESE,GKGT,3.0,50333.0,Essence,Manuelle,6.0,Autre Sites
35000.0,CHINESE,LC,4.0,17979.0,Essence,Automatique,6.0,Autre Sites
27000.0,CHINESE,MKGT,4.0,17979.0,Essence,Manuelle,6.0,Autre Sites
37500.0,CHINESE,M4,7.0,12857.0,Essence,Manuelle,6.0,Autre Sites
29000.0,CHINESE,M4,6.0,11666.0,Essence,Manuelle,6.0,Autre Sites
80000.0,CHINESE,M4,3.0,21666.0,Essence,Automatique,9.0,Autre Sites
44000.0,CHINESE,M4,4.0,8500.0,Essence,Manuelle,6.0,Autre Sites
37000.0,CHINESE,M4,7.0,27000.0,Essence,Manuelle,6.0,Autre Sites
39000.0,CHINESE,M4,7.0,10986.0,Essence,Manuelle,6.0,Autre Sites
39000.0,CHINESE,M4,6.0,11666.0,Essence,Manuelle,6.0,Autre Sites
40000.0,CHINESE,M4,6.0,14833.0,Essence,Manuelle,6.0,Autre Sites
41000.0,CHINESE,M4,3.0,34000.0,Essence,Manuelle,6.0,Autre Sites
108000.0,CHINESE,MT,3.0,20000.0,Diesel,Manuelle,11.0,Autre Sites
73800.0,CHINESE,H6,5.0,28000.0,Essence,Automatique,9.0,Autre Sites
75000.0,CHINESE,H6,5.0,37600.0,Essence,Manuelle,12.0,Autre Sites
72000.0,CHINESE,H6,4.0,20000.0,Essence,Automatique,9.0,Autre Sites
82000.0,CHINESE,H6,3.0,32833.0,Essence,Automatique,9.0,Autre Sites
120000.0,CHINESE,H6,2.0,10000.0,Essence,Automatique,8.0,Autre Sites
68000.0,CHINESE,Jolion,1.0,20000.0,Electrique,Automatique,9.0,Autre Sites
80000.0,CHINESE,Jolion,3.0,21666.0,Essence,Automatique,9.0,Autre Sites
75000.0,JAPANESE,Accord,13.0,3461.0,Essence,Automatique,18.0,Autre Sites
31500.0,JAPANESE,Amaze,5.0,21800.0,Essence,Manuelle,5.0,Autre Sites
26500.0,JAPANESE,Amaze,8.0,8750.0,Essence,Manuelle,5.0,Autre Sites
45000.0,JAPANESE,Civic,5.0,16836.0,Essence,Automatique,7.0,Autre Sites
50000.0,JAPANESE,City,5.0,17300.0,Essence,Automatique,7.0,Autre Sites
72000.0,JAPANESE,City,2.0,36134.0,Essence,Automatique,6.0,Autre Sites
6500.0,JAPANESE,Civic,34.0,1806.0,Essence,Manuelle,5.0,Autre Sites
71900.0,JAPANESE,Civic,7.0,10428.0,Essence,Automatique,10.0,Autre Sites
95000.0,JAPANESE,Crv,5.0,36000.0,Essence,Automatique,11.0,Autre Sites
29000.0,HYUNDAI,Accent,9.0,9014.0,Essence,Manuelle,5.0,Autre Sites
36000.0,HYUNDAI,Accent,8.0,10141.0,Essence,Manuelle,6.0,Autre Sites
65000.0,HYUNDAI,Accent,4.0,19000.0,Essence,Automatique,6.0,Autre Sites
80000.0,HYUNDAI,Accent,2.0,25000.0,Essence,Automatique,6.0,Autre Sites
110000.0,HYUNDAI,Creta,0.0,0.0,Essence,Automatique,16.0,Autre Sites
12000.0,HYUNDAI,H-100,24.0,3380.0,Diesel,Manuelle,10.0,Autre Sites
7000.0,HYUNDAI,H1,17.0,4772.0,Diesel,Manuelle,9.0,Autre Sites
15000.0,HYUNDAI,I10,16.0,5625.0,Diesel,Manuelle,10.0,Autre Sites
42000.0,HYUNDAI,I10,7.0,4285.0,Essence,Manuelle,5.0,Autre Sites
65000.0,HYUNDAI,Creta,6.0,20000.0,Essence,Manuelle,7.0,Autre Sites
80000.0,HYUNDAI,I10,4.0,20000.0,Diesel,Manuelle,8.0,Autre Sites
35000.0,HYUNDAI,Azera,16.0,5070.0,Essence,Automatique,8.0,Autre Sites
50000.0,HYUNDAI,Elantra,4.0,15000.0,Essence,Automatique,4.0,Autre Sites
11000.0,HYUNDAI,Elantra,29.0,10344.0,Essence,Manuelle,6.0,Autre Sites
43000.0,HYUNDAI,Elantra,9.0,12222.0,Essence,Manuelle,7.0,Autre Sites
55000.0,HYUNDAI,Elantra,7.0,22571.0,Essence,Manuelle,7.0,Autre Sites
25000.0,HYUNDAI,Galloper,30.0,3703.0,Diesel,Manuelle,10.0,Autre Sites
25000.0,HYUNDAI,Galloper,29.0,2797.0,Diesel,Manuelle,10.0,Autre Sites
33000.0,HYUNDAI,Galloper,22.0,15909.0,Diesel,Manuelle,9.0,Autre Sites
34000.0,HYUNDAI,I10,4.0,24250.0,Essence,Manuelle,5.0,Autre Sites
44000.0,HYUNDAI,I10,3.0,31666.0,Essence,Automatique,5.0,Autre Sites
51000.0,HYUNDAI,I10,3.0,23000.0,Essence,Automatique,5.0,Autre Sites
42500.0,HYUNDAI,I10,3.0,26666.0,Essence,Manuelle,4.0,Autre Sites
45000.0,HYUNDAI,I10,2.0,2055.0,Essence,Manuelle,4.0,Autre Sites
41900.0,HYUNDAI,I10,1.0,55000.0,Essence,Manuelle,5.0,Autre Sites
123000.0,HYUNDAI,I10,1.0,81133.0,Essence,Manuelle,4.0,Autre Sites
43500.0,HYUNDAI,I10,1.0,81133.0,Essence,Manuelle,4.0,Autre Sites
55000.0,HYUNDAI,I10,1.0,7000.0,Essence,Manuelle,5.0,Autre Sites
20000.0,HYUNDAI,I10,14.0,11500.0,Diesel,Manuelle,4.0,Autre Sites
24500.0,HYUNDAI,I10,11.0,7375.0,Essence,Manuelle,4.0,Autre Sites
28800.0,HYUNDAI,I10,11.0,13727.0,Essence,Manuelle,5.0,Autre Sites
25000.0,HYUNDAI,I10,11.0,15454.0,Essence,Manuelle,4.0,Autre Sites
30000.0,HYUNDAI,I10,10.0,8113.0,Essence,Manuelle,5.0,Autre Sites
23000.0,HYUNDAI,I10,10.0,22000.0,Essence,Manuelle,5.0,Autre Sites
28500.0,HYUNDAI,I10,9.0,27777.0,Essence,Manuelle,5.0,Autre Sites
33000.0,HYUNDAI,I10,9.0,9014.0,Essence,Manuelle,5.0,Autre Sites
27500.0,HYUNDAI,I10,8.0,12875.0,Essence,Manuelle,4.0,Autre Sites
34000.0,HYUNDAI,I10,8.0,10141.0,Essence,Manuelle,5.0,Autre Sites
21000.0,HYUNDAI,I10,8.0,22500.0,Essence,Manuelle,5.0,Autre Sites
38000.0,HYUNDAI,I10,8.0,9625.0,Essence,Manuelle,5.0,Autre Sites
30000.0,HYUNDAI,I10,8.0,10141.0,Essence,Manuelle,5.0,Autre Sites
30500.0,HYUNDAI,I10,8.0,5875.0,Essence,Manuelle,4.0,Autre Sites
36500.0,HYUNDAI,I10,8.0,16688.0,Essence,Manuelle,5.0,Autre Sites
37900.0,HYUNDAI,I10,7.0,18571.0,Essence,Automatique,5.0,Autre Sites
39900.0,HYUNDAI,I10,7.0,13857.0,Essence,Manuelle,5.0,Autre Sites
34500.0,HYUNDAI,I10,7.0,18857.0,Essence,Automatique,5.0,Autre Sites
33500.0,HYUNDAI,I10,7.0,11590.0,Essence,Automatique,5.0,Autre Sites
35000.0,HYUNDAI,I10,7.0,19428.0,Essence,Automatique,5.0,Autre Sites
38500.0,HYUNDAI,I10,6.0,13522.0,Essence,Automatique,5.0,Autre Sites
34800.0,HYUNDAI,I10,6.0,14666.0,Essence,Manuelle,5.0,Autre Sites
29500.0,HYUNDAI,I10,6.0,23333.0,Essence,Manuelle,5.0,Autre Sites
31000.0,HYUNDAI,I10,6.0,22500.0,Essence,Manuelle,5.0,Autre Sites
34500.0,HYUNDAI,I10,6.0,15000.0,Essence,Manuelle,5.0,Autre Sites
46900.0,HYUNDAI,I10,5.0,22500.0,Essence,Manuelle,5.0,Autre Sites
34300.0,HYUNDAI,I10,5.0,40000.0,Essence,Manuelle,5.0,Autre Sites
45000.0,HYUNDAI,I10,5.0,3000.0,Essence,Manuelle,5.0,Autre Sites
35800.0,HYUNDAI,I10,5.0,12800.0,Essence,Manuelle,5.0,Autre Sites
38900.0,HYUNDAI,I10,4.0,20500.0,Essence,Automatique,5.0,Autre Sites
35900.0,HYUNDAI,I10,4.0,21250.0,Essence,Manuelle,5.0,Autre Sites
36900.0,HYUNDAI,I10,4.0,20000.0,Essence,Manuelle,5.0,Autre Sites
37900.0,HYUNDAI,I10,4.0,20000.0,Essence,Manuelle,5.0,Autre Sites
40000.0,HYUNDAI,I10,4.0,25750.0,Essence,Automatique,5.0,Autre Sites
37500.0,HYUNDAI,I10,4.0,19000.0,Essence,Manuelle,5.0,Autre Sites
33500.0,HYUNDAI,I10,4.0,28500.0,Essence,Manuelle,5.0,Autre Sites
34500.0,HYUNDAI,I10,4.0,30000.0,Essence,Manuelle,5.0,Autre Sites
