Prix,Marque,Modele,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
20000.0,Peugeot,607,19,5981,Essence,Manuelle,9
15000.0,Peugeot,807,22,5165,Essence,Manuelle,9
28000.0,Peugeot,807,17,11764,Diesel,Manuelle,8
97000.0,Peugeot,5008,1,34160,Diesel,Manuelle,6
97500.0,Peugeot,Landtreck,1,17000,Diesel,Manuelle,6
38000.0,Peugeot,208,0,0,Diesel,Manuelle,5
8000.0,Peugeot,504,58,8620,Diesel,Manuelle,8
7000.0,Peugeot,208,41,2771,Essence,Manuelle,43
12346.0,Peugeot,504,40,2841,Diesel,Manuelle,8
5500.0,Peugeot,208,39,2913,Diesel,Manuelle,4
7000.0,Peugeot,404,24,4735,Diesel,Manuelle,8
25000.0,Peugeot,308SW,15,31266,Diesel,Manuelle,5
22400.0,Peugeot,301,11,16090,Essence,Manuelle,5
26000.0,Peugeot,301,11,12454,Essence,Manuelle,5
24500.0,Peugeot,301,11,11136,Essence,Manuelle,5
122000.0,Peugeot,301,11,20000,Essence,Manuelle,5
23500.0,Peugeot,301,11,9090,Essence,Manuelle,5
27000.0,Peugeot,301,11,16363,Essence,Manuelle,5
21500.0,Peugeot,301,10,11364,Essence,Manuelle,4
22500.0,Peugeot,301,10,12700,Essence,Manuelle,5
24000.0,Peugeot,301,10,14900,Essence,Manuelle,5
24500.0,Peugeot,301,10,12500,Essence,Manuelle,5
27000.0,Peugeot,301,9,12627,Diesel,Manuelle,5
22000.0,Peugeot,208,9,13888,Essence,Manuelle,5
22900.0,Peugeot,301,9,22222,Essence,Manuelle,5
24000.0,Peugeot,301,9,27777,Essence,Manuelle,5
23000.0,Peugeot,301,9,12627,Essence,Manuelle,5
19800.0,Peugeot,301,9,17555,Essence,Manuelle,5
27000.0,Peugeot,301,9,20222,Essence,Manuelle,5
33000.0,Peugeot,208,8,14205,Diesel,Manuelle,33
22000.0,Peugeot,301,7,28571,Essence,Manuelle,5
24500.0,Peugeot,301,7,16235,Essence,Manuelle,5
25000.0,Peugeot,301,6,17500,Essence,Manuelle,5
42000.0,Peugeot,301,6,18940,Diesel,Manuelle,8
52000.0,Peugeot,B9,6,13000,Essence,Manuelle,7
48000.0,Peugeot,208,6,25000,Diesel,Manuelle,5
22500.0,Peugeot,301,6,26000,Essence,Manuelle,5
48000.0,Peugeot,301,6,66666,Diesel,Manuelle,5
32800.0,Peugeot,208,6,18000,Essence,Manuelle,5
123000.0,Peugeot,208,6,25166,Essence,Manuelle,5
29500.0,Peugeot,301,5,22729,Essence,Manuelle,5
25800.0,Peugeot,301,5,20000,Essence,Manuelle,5
25500.0,Peugeot,301,5,24200,Essence,Manuelle,5
37000.0,Peugeot,301,5,32800,Diesel,Manuelle,7
80000.0,Peugeot,Rifter,5,20000,Diesel,Manuelle,5
28000.0,Peugeot,301,4,28411,Essence,Manuelle,5
32000.0,Peugeot,301,4,90000,Diesel,Manuelle,5
29000.0,Peugeot,301,4,29750,Essence,Manuelle,5
29500.0,Peugeot,301,4,28411,Essence,Manuelle,5
73500.0,Peugeot,Landtreck,2,50000,Diesel,Manuelle,6
79000.0,Peugeot,Landtreck,2,25000,Diesel,Manuelle,6
79000.0,Peugeot,Landtreck,2,25000,Diesel,Manuelle,6
37000.0,Peugeot,Landtreck,2,120000,Diesel,Manuelle,5
31000.0,Peugeot,Landtreck,2,17000,Diesel,Manuelle,10
19000.0,Peugeot,Bipper Tepee,25,4545,Diesel,Manuelle,7
27000.0,Peugeot,Bipper Tepee,12,26500,Diesel,Manuelle,4
31500.0,Peugeot,Bipper Tepee,10,18900,Essence,Manuelle,5
21000.0,Peugeot,Bipper Tepee,9,20000,Diesel,Manuelle,6
22000.0,Peugeot,Bipper Tepee,8,14205,Diesel,Manuelle,5
19500.0,Peugeot,Bipper Tepee,8,14205,Diesel,Manuelle,5
30000.0,Peugeot,Bipper Tepee,8,14205,Diesel,Manuelle,5
23500.0,Peugeot,Bipper Tepee,7,16235,Diesel,Manuelle,5
15000.0,Peugeot,Boxer,64,3426,Diesel,Manuelle,6
14000.0,Peugeot,Boxer,25,4545,Diesel,Manuelle,8
9500.0,Peugeot,Boxer,20,5682,Diesel,Manuelle,7
10000.0,Peugeot,Boxer,19,26315,Diesel,Manuelle,7
17500.0,Peugeot,Boxer,18,15762,GPL,Automatique,4
53000.0,Peugeot,Expert,4,33250,Diesel,Manuelle,9
59000.0,Peugeot,Expert,3,66666,Diesel,Manuelle,7
13000.0,Peugeot,Expert,33,6058,Diesel,Manuelle,4
31000.0,Peugeot,Expert,13,17538,Diesel,Manuelle,7
20500.0,Peugeot,Expert,13,8741,Diesel,Manuelle,7
22000.0,Peugeot,Expert,13,8741,Diesel,Manuelle,7
56000.0,Peugeot,Expert,6,18940,Diesel,Manuelle,5
21000.0,Peugeot,Expert Combi,16,31250,Diesel,Manuelle,5
41500.0,Peugeot,Partner,4,40000,Diesel,Manuelle,5
53000.0,Peugeot,Partner,3,37881,Diesel,Manuelle,5
48000.0,Peugeot,Partner,3,66666,Diesel,Manuelle,5
20000.0,Peugeot,Partner,0,0,Diesel,Manuelle,5
14000.0,Peugeot,Partner,25,4545,Diesel,Manuelle,7
14500.0,Peugeot,Partner,21,5411,Diesel,Manuelle,7
15000.0,Peugeot,Partner,20,15800,Diesel,Manuelle,7
21000.0,Peugeot,Partner,19,9684,Essence,Manuelle,6
14000.0,Peugeot,Partner,19,5981,Diesel,Manuelle,7
14500.0,Peugeot,Partner,19,5981,Diesel,Manuelle,7
12300.0,Peugeot,Partner,19,5981,Diesel,Manuelle,7
18000.0,Peugeot,Partner,18,6313,Diesel,Manuelle,4
16000.0,Peugeot,Partner,18,6313,Diesel,Manuelle,7
22000.0,Peugeot,Partner,17,11176,Diesel,Manuelle,7
19000.0,Peugeot,Partner,17,6685,Diesel,Manuelle,6
29000.0,Peugeot,Partner,17,28235,Diesel,Manuelle,5
18500.0,Peugeot,Partner,17,6685,Diesel,Manuelle,6
20000.0,Peugeot,Partner,17,6685,Diesel,Manuelle,5
22500.0,Peugeot,Partner,16,14875,Diesel,Manuelle,6
17200.0,Peugeot,Partner,16,12000,Diesel,Manuelle,7
26500.0,Peugeot,Partner,15,14133,Essence,Manuelle,6
24000.0,Peugeot,Partner,15,19533,Diesel,Manuelle,7
17500.0,Peugeot,Partner,15,7576,Diesel,Manuelle,7
19000.0,Peugeot,Partner,15,7576,Diesel,Manuelle,7
26000.0,Peugeot,Partner,13,19615,Diesel,Manuelle,6
21000.0,Peugeot,Partner,13,19076,Diesel,Manuelle,7
23500.0,Peugeot,Partner,13,14538,Diesel,Manuelle,7
31000.0,Peugeot,Partner,13,16076,Essence,Manuelle,7
25000.0,Peugeot,Partner,11,16363,Diesel,Manuelle,5
23000.0,Peugeot,Partner,11,10331,Diesel,Manuelle,4
32000.0,Peugeot,Partner,11,30636,Diesel,Manuelle,5
22000.0,Peugeot,Partner,11,10331,Diesel,Manuelle,7
26000.0,Peugeot,Partner,11,15636,Diesel,Manuelle,5
123000.0,Peugeot,Partner,10,11364,Diesel,Manuelle,6
28000.0,Peugeot,Partner,10,11364,Diesel,Manuelle,5
30000.0,Peugeot,Partner,9,12627,Diesel,Manuelle,5
21000.0,Peugeot,Partner,9,12627,Diesel,Manuelle,5
30500.0,Peugeot,Partner,8,23125,Diesel,Manuelle,5
47000.0,Peugeot,Partner,7,24285,Essence,Manuelle,6
41000.0,Peugeot,Partner,6,26500,Diesel,Manuelle,6
49000.0,Peugeot,Partner,6,20000,Diesel,Manuelle,5
123000.0,Peugeot,Partner,5,22729,Diesel,Manuelle,5
54500.0,Peugeot,Partner,5,22729,Diesel,Manuelle,6
43500.0,Peugeot,Partner,5,20200,Diesel,Manuelle,5
43500.0,Peugeot,Partner,4,39750,Diesel,Manuelle,5
15000.0,Peugeot,Partner,4,25000,Diesel,Manuelle,5
52000.0,Peugeot,Partner,4,11250,Diesel,Manuelle,6
48000.0,Peugeot,Partner,4,12153,Diesel,Manuelle,6
47500.0,Peugeot,Partner,4,32500,Diesel,Manuelle,5
50000.0,Peugeot,Partner,3,37881,Diesel,Manuelle,6
50000.0,Peugeot,Partner,3,28333,Diesel,Manuelle,5
47000.0,Peugeot,Partner,3,83333,Diesel,Manuelle,5
59000.0,Peugeot,Partner,3,20000,Diesel,Manuelle,6
69000.0,Peugeot,Partner,3,37881,Diesel,Manuelle,6
10000.0,Peugeot,Traveller,23,15652,Diesel,Manuelle,10
11800.0,Peugeot,106,28,9107,Essence,Manuelle,5
12700.0,Peugeot,260,24,12500,Essence,Manuelle,4
44000.0,PGO,Hemera,9,16666,Essence,Manuelle,5
7800.0,Peugeot,306,25,4545,Diesel,Manuelle,6
32500.0,Piaggio,Porter Pv,6,21,Essence,Manuelle,4
88000.0,Porsche,Cayenne,16,10625,Essence,Automatique,30
50000.0,Porsche,Cayenne,20,9500,Essence,Automatique,19
56900.0,Porsche,Cayenne,16,9187,Essence,Automatique,17
60000.0,Porsche,Cayenne,15,16666,Essence,Automatique,31
18000.0,Renault,Kangoo,12,9277,Diesel,Manuelle,7
38000.0,Renault,Symbol,5,22265,Essence,Manuelle,5
11111.0,Renault,Kwid,2,30000,Essence,Manuelle,4
32000.0,Renault,Kwid,1,17000,Essence,Manuelle,4
35000.0,Renault,Kwid,1,39999,Essence,Manuelle,4
8900.0,Renault,Clio,39,2854,Essence,Manuelle,4
13000.0,Renault,Laguna,27,4123,Essence,Manuelle,9
16800.0,Renault,Laguna,20,5566,Diesel,Manuelle,6
10000.0,Renault,Laguna,18,13243,Diesel,Manuelle,7
23500.0,Renault,Symbol,14,15642,Essence,Manuelle,5
26000.0,Renault,Symbol,14,10571,Essence,Manuelle,5
17000.0,Renault,Symbol,13,8563,Essence,Manuelle,5
27500.0,Renault,Symbol,12,21666,Essence,Manuelle,5
20000.0,Renault,Symbol,11,2727,Essence,Manuelle,5
40000.0,Renault,Symbol,8,13915,Essence,Manuelle,5
28500.0,Renault,Symbol,8,20000,Essence,Manuelle,5
28500.0,Renault,Symbol,8,20000,Essence,Manuelle,5
36800.0,Renault,Symbol,6,19166,Essence,Manuelle,5
42000.0,Renault,Symbol,6,21250,Essence,Manuelle,5
123456.0,Renault,Symbol,4,16675,Essence,Manuelle,5
38000.0,Renault,Kwid,2,7250,Essence,Manuelle,4
35000.0,Renault,Symbol,2,31000,Essence,Manuelle,4
42000.0,Renault,Captur,10,9800,Essence,Manuelle,6
34000.0,Renault,Captur,10,11132,Essence,Manuelle,6
38000.0,Renault,Captur,9,15444,Essence,Manuelle,6
32000.0,Renault,Captur,9,12369,Essence,Manuelle,6
44000.0,Renault,Captur,7,20000,Essence,Manuelle,6
62500.0,Renault,Captur,5,17200,Diesel,Manuelle,5
9500.0,Renault,Clio,33,3373,Essence,Manuelle,5
9500.0,Renault,Clio,33,3939,Essence,Manuelle,5
9500.0,Renault,Clio,33,3939,Essence,Manuelle,5
9500.0,Renault,Clio,33,3939,Essence,Manuelle,5
9500.0,Renault,Clio,33,3373,Essence,Manuelle,5
123000.0,Renault,Clio,22,5060,Essence,Manuelle,4
28000.0,Renault,Clio,17,9411,Essence,Manuelle,5
18700.0,Renault,Clio,17,11176,Essence,Manuelle,5
18800.0,Renault,Clio,17,11176,Essence,Manuelle,5
22000.0,Renault,Clio,14,7951,Essence,Manuelle,4
34500.0,Renault,Clio,11,10120,Diesel,Manuelle,4
35000.0,Renault,Clio,7,15903,Essence,Manuelle,5
48000.0,Renault,Clio,5,14000,Essence,Manuelle,5
43000.0,Renault,Clio,5,22265,Essence,Manuelle,5
22222.0,Renault,Clio,4,20060,Essence,Manuelle,4
35000.0,Renault,Clio,4,29500,Essence,Manuelle,5
41000.0,Renault,Clio,3,30000,Essence,Manuelle,5
59000.0,Renault,Clio,3,37109,Essence,Manuelle,5
6200.0,Renault,Clio,34,3274,Essence,Manuelle,4
10000.0,Renault,Clio,31,7419,Essence,Manuelle,5
5500.0,Renault,Clio,29,3838,Essence,Manuelle,5
8500.0,Renault,Clio,28,10357,Essence,Manuelle,5
11000.0,Renault,Clio,27,13703,Essence,Manuelle,4
16000.0,Renault,Clio,26,12961,Essence,Manuelle,4
15000.0,Renault,Clio,25,10120,Essence,Manuelle,4
44444.0,Renault,Clio,25,4453,Essence,Manuelle,4
17000.0,Renault,Clio,24,4638,Essence,Manuelle,4
19500.0,Renault,Clio,24,12500,Essence,Manuelle,4
15500.0,Renault,Clio,24,10416,Essence,Manuelle,4
15500.0,Renault,Clio,24,11666,Essence,Manuelle,6
18500.0,Renault,Clio,24,4638,Essence,Manuelle,4
15500.0,Renault,Clio,23,10652,Essence,Manuelle,4
19000.0,Renault,Clio,23,21739,Essence,Manuelle,4
19000.0,Renault,Clio,23,4840,Essence,Manuelle,4
17000.0,Renault,Clio,23,10000,Essence,Manuelle,4
14000.0,Renault,Clio,23,15217,Essence,Manuelle,5
14000.0,Renault,Clio,23,10869,Essence,Manuelle,6
15000.0,Renault,Clio,23,21739,Diesel,Manuelle,5
20000.0,Renault,Clio,22,10000,Essence,Manuelle,5
11500.0,Renault,Clio,22,5060,Essence,Manuelle,4
14600.0,Renault,Clio,22,13636,Essence,Manuelle,4
21500.0,Renault,Clio,21,7238,Essence,Manuelle,4
16500.0,Renault,Clio,21,14285,Essence,Manuelle,5
18000.0,Renault,Clio,21,18285,Diesel,Manuelle,4
11500.0,Renault,Clio,21,5301,Diesel,Manuelle,7
20000.0,Renault,Clio,20,17250,Essence,Manuelle,5
18000.0,Renault,Clio,20,5566,Essence,Manuelle,5
17000.0,Renault,Clio,19,17105,Essence,Manuelle,4
16000.0,Renault,Clio,19,5859,Diesel,Manuelle,4
16500.0,Renault,Clio,19,17894,Essence,Manuelle,5
23000.0,Renault,Clio,19,5859,Essence,Manuelle,6
21000.0,Renault,Clio,19,12894,Essence,Manuelle,5
12000.0,Renault,Clio,19,5859,Essence,Manuelle,5
23500.0,Renault,Clio,19,5859,Essence,Manuelle,4
16200.0,Renault,Clio,19,5859,Essence,Manuelle,5
25000.0,Renault,Clio,18,8761,Essence,Automatique,5
22500.0,Renault,Clio,18,6172,Essence,Manuelle,5
20000.0,Renault,Clio,18,5555,Essence,Manuelle,5
18000.0,Renault,Clio,17,6548,Essence,Manuelle,5
19000.0,Renault,Clio,17,6548,Essence,Manuelle,5
18000.0,Renault,Clio,17,9529,Essence,Manuelle,5
23000.0,Renault,Clio,16,6957,Essence,Manuelle,5
20000.0,Renault,Clio,16,13125,Essence,Manuelle,5
22000.0,Renault,Clio,15,7421,Diesel,Manuelle,5
23000.0,Renault,Clio,15,7421,Essence,Manuelle,5
12000.0,Renault,Clio,15,8333,GPL,Manuelle,5
18500.0,Renault,Clio,15,14933,Essence,Manuelle,5
28500.0,Renault,Clio,14,14357,Essence,Manuelle,5
22000.0,Renault,Clio,14,7951,Essence,Manuelle,5
17000.0,Renault,Clio,14,21428,Diesel,Manuelle,5
25000.0,Renault,Clio,14,14000,Essence,Manuelle,4
28000.0,Renault,Clio,13,12307,Essence,Manuelle,4
32500.0,Renault,Clio,13,14615,Essence,Manuelle,5
28000.0,Renault,Clio,12,15166,Diesel,Manuelle,5
28500.0,Renault,Clio,12,9277,Essence,Manuelle,5
140000.0,Renault,Clio,12,6666,Essence,Manuelle,5
27300.0,Renault,Clio,12,14666,Essence,Manuelle,5
15900.0,Renault,Clio,11,10120,Essence,Manuelle,5
36500.0,Renault,Clio,10,11132,Essence,Manuelle,6
36500.0,Renault,Clio,10,17000,Essence,Manuelle,6
123000.0,Renault,Clio,10,11132,Essence,Manuelle,5
35000.0,Renault,Clio,10,16000,Essence,Manuelle,5
33700.0,Renault,Clio,10,11132,Essence,Manuelle,5
31000.0,Renault,Clio,10,11132,Essence,Manuelle,5
36000.0,Renault,Clio,9,15111,Essence,Manuelle,5
36500.0,Renault,Clio,9,15333,Essence,Manuelle,5
41000.0,Renault,Clio,8,13915,Essence,Manuelle,5
38000.0,Renault,Clio,8,18875,Essence,Manuelle,5
36000.0,Renault,Clio,8,13915,Essence,Manuelle,4
41500.0,Renault,Clio,7,14285,Essence,Manuelle,4
36500.0,Renault,Clio,7,15903,Essence,Manuelle,4
123000.0,Renault,Clio,6,18554,Essence,Manuelle,5
45000.0,Renault,Clio,6,12833,Essence,Manuelle,5
45000.0,Renault,Clio,6,10000,Essence,Manuelle,5
36500.0,Renault,Clio,6,17666,Essence,Manuelle,5
43000.0,Renault,Clio,6,11666,Essence,Manuelle,5
34000.0,Renault,Clio,6,21166,Essence,Manuelle,5
42900.0,Renault,Clio,5,22265,Essence,Manuelle,5
41500.0,Renault,Clio,5,15600,Essence,Manuelle,5
43000.0,Renault,Clio,5,15000,Diesel,Manuelle,4
39900.0,Renault,Clio,5,22265,Essence,Manuelle,5
42900.0,Renault,Clio,5,18200,Essence,Manuelle,5
47500.0,Renault,Clio,5,18000,Diesel,Manuelle,5
42900.0,Renault,Clio,5,22265,Essence,Manuelle,5
42500.0,Renault,Clio,5,18200,Essence,Manuelle,4
42900.0,Renault,Clio,5,22265,Essence,Manuelle,5
42900.0,Renault,Clio,5,18200,Essence,Manuelle,5
42900.0,Renault,Clio,5,18800,Essence,Manuelle,5
41000.0,Renault,Clio,5,24000,Diesel,Manuelle,5
39900.0,Renault,Clio,5,22000,Essence,Manuelle,5
39900.0,Renault,Clio,5,7980,Essence,Manuelle,5
39900.0,Renault,Clio,5,22265,Essence,Manuelle,4
42900.0,Renault,Clio,5,18400,Essence,Manuelle,5
39900.0,Renault,Clio,4,18000,Essence,Manuelle,5
41900.0,Renault,Clio,4,18250,Essence,Manuelle,5
41900.0,Renault,Clio,4,18250,Essence,Manuelle,5
41900.0,Renault,Clio,4,18250,Essence,Manuelle,5
46000.0,Renault,Clio,4,42250,Essence,Manuelle,5
42500.0,Renault,Clio,4,32500,Diesel,Manuelle,5
38000.0,Renault,Clio,4,30000,Essence,Manuelle,5
39900.0,Renault,Clio,4,16750,Essence,Manuelle,5
46500.0,Renault,Clio,4,35000,Essence,Manuelle,5
44500.0,Renault,Clio,4,37500,Essence,Manuelle,5
46000.0,Renault,Clio,4,12750,Essence,Manuelle,5
41500.0,Renault,Clio,4,10250,Essence,Manuelle,4
39900.0,Renault,Clio,4,18250,Essence,Manuelle,5
39900.0,Renault,Clio,4,19000,Essence,Manuelle,5
35000.0,Renault,Clio,4,27831,Essence,Manuelle,5
39000.0,Renault,Clio,4,23000,Essence,Manuelle,5
45900.0,Renault,Clio,4,23700,Essence,Manuelle,5
41900.0,Renault,Clio,4,18250,Essence,Manuelle,5
39900.0,Renault,Clio,4,19000,Essence,Manuelle,5
53000.0,Renault,Clio,3,8333,Essence,Manuelle,4
39900.0,Renault,Clio,3,22333,Essence,Manuelle,5
123000.0,Renault,Clio,3,31666,Essence,Manuelle,5
53500.0,Renault,Clio,3,45333,Diesel,Manuelle,4
44000.0,Renault,Clio,3,5000,Essence,Manuelle,4
43000.0,Renault,Clio,3,23666,Essence,Manuelle,5
42500.0,Renault,Clio,3,11666,Essence,Manuelle,4
41900.0,Renault,Clio,3,37109,Essence,Manuelle,5
39900.0,Renault,Clio,3,37109,Essence,Manuelle,5
41000.0,Renault,Clio,3,22333,Essence,Manuelle,5
39900.0,Renault,Clio,3,22666,Essence,Manuelle,5
123000.0,Renault,Clio,3,37109,Essence,Manuelle,5
39900.0,Renault,Clio,3,22333,Essence,Manuelle,5
47000.0,Renault,Clio,3,17000,Essence,Manuelle,4
41900.0,Renault,Clio,3,22333,Essence,Manuelle,5
41000.0,Renault,Clio,3,22333,Essence,Manuelle,5
39900.0,Renault,Clio,3,37109,Essence,Manuelle,5
41000.0,Renault,Clio,3,22333,Essence,Manuelle,5
42000.0,Renault,Clio,3,26666,Essence,Manuelle,5
44000.0,Renault,Clio,3,7333,Essence,Manuelle,4
41000.0,Renault,Clio,3,37109,Essence,Manuelle,4
52000.0,Renault,Express,2,13500,Diesel,Manuelle,6
5500.0,Renault,Express,36,8333,Diesel,Manuelle,6
5000.0,Renault,Express,35,7142,Diesel,Manuelle,5
6500.0,Renault,Express,33,9835,Diesel,Manuelle,5
11000.0,Renault,Express,32,3478,Essence,Manuelle,6
6000.0,Renault,Express,30,10000,Diesel,Manuelle,5
43000.0,Renault,Express,2,33500,Diesel,Manuelle,5
80000.0,Renault,Kadjar,5,14000,Essence,Automatique,7
61000.0,Renault,Kadjar,6,23166,Essence,Manuelle,7
65000.0,Renault,Kadjar,6,30000,Essence,Manuelle,7
67000.0,Renault,Kadjar,6,19000,Essence,Manuelle,7
62000.0,Renault,Kadjar,5,21400,Essence,Manuelle,7
59000.0,Renault,Kadjar,5,20000,Essence,Automatique,5
61500.0,Renault,Kadjar,5,20280,Essence,Manuelle,7
83000.0,Renault,Kadjar,4,13000,Essence,Automatique,7
16000.0,Renault,Kangoo,25,4453,Diesel,Manuelle,5
10500.0,Renault,Kangoo,24,12500,Diesel,Manuelle,7
11800.0,Renault,Kangoo,23,10260,Diesel,Manuelle,7
11000.0,Renault,Kangoo,22,5060,Essence,Manuelle,5
29000.0,Renault,Kangoo,21,5301,Essence,Manuelle,6
9800.0,Renault,Kangoo,20,5566,Diesel,Manuelle,7
7000.0,Renault,Kangoo,20,5566,Diesel,Manuelle,4
25000.0,Renault,Kangoo,19,10210,Diesel,Manuelle,6
25000.0,Renault,Kangoo,13,23076,Diesel,Manuelle,5
59000.0,Renault,Koleos,10,9600,Diesel,Manuelle,8
9500.0,Renault,Master,22,5060,Diesel,Manuelle,8
18500.0,Renault,Master,22,5050,Diesel,Manuelle,8
14000.0,Renault,Master,20,10000,Diesel,Manuelle,11
17500.0,Renault,Megane,20,5566,Diesel,Manuelle,5
17500.0,Renault,Megane,20,5566,Diesel,Manuelle,5
22500.0,Renault,Megane,17,29411,Diesel,Manuelle,6
29500.0,Renault,Megane,14,19857,Essence,Manuelle,7
32000.0,Renault,Megane,14,7951,Essence,Manuelle,7
49000.0,Renault,Megane,5,25000,Essence,Manuelle,7
50000.0,Renault,Megane,5,22265,Essence,Manuelle,7
9500.0,Renault,Megane,27,12962,Diesel,Manuelle,6
12000.0,Renault,Megane,25,14600,Essence,Manuelle,7
15000.0,Renault,Megane,21,5301,Diesel,Manuelle,5
15500.0,Renault,Megane,21,5301,Diesel,Manuelle,5
22000.0,Renault,Megane,21,12095,Essence,Manuelle,6
20000.0,Renault,Megane,21,8023,Diesel,Manuelle,5
10000.0,Renault,Megane,20,5566,Diesel,Manuelle,5
16500.0,Renault,Megane,20,5566,Essence,Manuelle,6
10000.0,Renault,Megane,20,5566,Diesel,Manuelle,5
14500.0,Renault,Megane,20,5566,Diesel,Manuelle,5
16000.0,Renault,Megane,20,5566,Diesel,Manuelle,6
17000.0,Renault,Megane,20,21050,Diesel,Manuelle,6
100000.0,Renault,Megane,20,10000,Diesel,Manuelle,5
16800.0,Renault,Megane,20,5566,Diesel,Manuelle,5
14000.0,Renault,Megane,20,16000,Essence,Manuelle,6
16500.0,Renault,Megane,20,14000,Essence,Manuelle,6
18500.0,Renault,Megane,20,5566,Diesel,Manuelle,5
20000.0,Renault,Megane,19,12631,Diesel,Manuelle,6
16300.0,Renault,Megane,19,5859,Diesel,Manuelle,5
25000.0,Renault,Megane,19,12631,Essence,Manuelle,7
19500.0,Renault,Megane,19,12684,Diesel,Manuelle,6
15500.0,Renault,Megane,19,5859,Diesel,Manuelle,5
11200.0,Renault,Megane,19,5263,Diesel,Manuelle,5
18000.0,Renault,Megane,18,26111,Essence,Manuelle,6
17900.0,Renault,Megane,18,19444,Essence,Manuelle,6
18500.0,Renault,Megane,18,14722,Diesel,Manuelle,5
19000.0,Renault,Megane,18,13333,Diesel,Manuelle,5
22500.0,Renault,Megane,18,6184,Essence,Manuelle,6
13000.0,Renault,Megane,18,6184,Diesel,Manuelle,5
22500.0,Renault,Megane,17,6548,Diesel,Manuelle,6
18500.0,Renault,Megane,17,6548,Essence,Manuelle,6
20000.0,Renault,Megane,17,11176,Essence,Automatique,7
18000.0,Renault,Megane,17,17529,Diesel,Manuelle,6
22000.0,Renault,Megane,17,11176,Essence,Automatique,7
22000.0,Renault,Megane,17,15882,Essence,Automatique,7
21500.0,Renault,Megane,16,6957,Essence,Manuelle,6
22000.0,Renault,Megane,15,7421,Diesel,Manuelle,5
29500.0,Renault,Megane,15,12000,Essence,Manuelle,7
26500.0,Renault,Megane,15,13666,Essence,Manuelle,7
27000.0,Renault,Megane,14,12500,Diesel,Manuelle,5
32000.0,Renault,Megane,14,7951,Diesel,Manuelle,6
11111.0,Renault,Megane,14,12428,Essence,Manuelle,7
24500.0,Renault,Megane,14,7951,Diesel,Manuelle,5
22000.0,Renault,Megane,14,24159,Diesel,Manuelle,5
35000.0,Renault,Megane,13,20000,Diesel,Manuelle,5
35000.0,Renault,Megane,13,20000,Diesel,Manuelle,6
29500.0,Renault,Megane,12,11916,Essence,Manuelle,7
32000.0,Renault,Megane,12,9277,Diesel,Manuelle,5
24000.0,Renault,Megane,12,18221,Essence,Manuelle,7
42000.0,Renault,Megane,11,10120,Diesel,Manuelle,12
35000.0,Renault,Megane,10,11132,Diesel,Manuelle,6
89000.0,Renault,Megane,6,18554,Essence,Automatique,8
61000.0,Renault,Megane,5,18600,Diesel,Manuelle,6
49800.0,Renault,Megane,5,22265,Essence,Manuelle,7
51500.0,Renault,Megane,5,23360,Essence,Manuelle,7
8000.0,Renault,Megane,5,19400,Diesel,Manuelle,6
51500.0,Renault,Megane,5,21200,Essence,Manuelle,7
70000.0,Renault,Megane,5,7600,Essence,Manuelle,7
52000.0,Renault,Megane,5,50000,Diesel,Manuelle,5
56500.0,Renault,Megane,4,30000,Diesel,Manuelle,6
64000.0,Renault,Megane,4,17500,Essence,Manuelle,7
55500.0,Renault,Megane,4,37500,Diesel,Manuelle,5
52500.0,Renault,Megane,4,32500,Diesel,Manuelle,5
57900.0,Renault,Megane,4,30250,Essence,Manuelle,6
90000.0,Renault,Megane,4,6250,Essence,Manuelle,7
57000.0,Renault,Megane,3,29999,Essence,Automatique,7
73900.0,Renault,Megane,3,26000,Essence,Automatique,7
73900.0,Renault,Megane,3,26000,Essence,Automatique,7
73900.0,Renault,Megane,3,26000,Essence,Manuelle,7
65000.0,Renault,Megane,3,20000,Essence,Manuelle,7
25500.0,Renault,Modus,12,14083,Essence,Manuelle,6
12500.0,Renault,R11,37,6756,Diesel,Manuelle,6
11000.0,Renault,R19,35,3428,Essence,Manuelle,6
7300.0,Renault,R19,33,10272,Essence,Manuelle,6
5800.0,Renault,R19,32,3478,Essence,Manuelle,4
7500.0,Renault,R19,32,3478,Essence,Manuelle,6
7000.0,Renault,R19,31,9677,Essence,Manuelle,6
7800.0,Renault,R19,29,10344,Essence,Manuelle,6
6000.0,Renault,R19,29,3838,Essence,Manuelle,4
8000.0,Renault,R19,28,3975,Essence,Manuelle,6
13000.0,Renault,R19,28,7142,Diesel,Manuelle,6
6200.0,Renault,R4,40,2783,Essence,Manuelle,6
6200.0,Renault,R5,39,2854,Essence,Manuelle,4
6200.0,Renault,R5,27,4123,Essence,Manuelle,4
5000.0,Renault,R9,42,8452,Essence,Manuelle,5
123456.0,Renault,R9,40,3086,Essence,Manuelle,5
6800.0,Renault,R9,36,3092,Essence,Manuelle,5
18000.0,Renault,Scenic,23,8695,Essence,Automatique,7
18000.0,Renault,Scenic,23,4840,Diesel,Manuelle,7
111000.0,Renault,Scenic,22,5060,Diesel,Manuelle,7
27000.0,Renault,Trafic,10,22000,Diesel,Manuelle,7
22900.0,Renault,Twingo,15,12666,Essence,Manuelle,4
40000.0,Renault,Twingo,12,16666,Essence,Manuelle,8
70000.0,Seat,Arona,3,24000,Essence,Manuelle,4
52000.0,Seat,Arona,6,27833,Essence,Manuelle,6
